alpha,Re,Kulfan_1,Kulfan_9,Kulfan_2,Kulfan_10,Kulfan_3,Kulfan_11,Kulfan_4,Kulfan_12,Kulfan_5,Kulfan_13,Kulfan_6,Kulfan_14,Kulfan_7,Kulfan_15,Kulfan_8,Kulfan_16,Kulfan_17,Kulfan_18,Cl,Cd,Cm
-11.017440590377497,6939257.415779865,0.1571360099884464,-0.20226858791071325,0.1296369583201852,-0.21486973284214322,0.14695562858420186,-0.14710429901564934,0.21125537767429908,-0.2302670056119368,0.09230295818076095,-0.21621678180279522,0.1085716224811066,-0.12632693242364085,0.09736042272348044,-0.14610633155870034,0.09651660837103523,-0.14586368715386946,0.2435976198113604,0.002234391339727773,-1.3015567985258594,0.011191011297360828,0.024104035906951295
2.0418543778609477,10781184.018538887,0.22687369344176117,-0.09789784061024531,0.2025852575008038,-0.1431800861803545,0.16586781265397205,-0.18107085633673678,0.10565346570416025,-0.20514681055249112,0.16865854001869318,-0.1958311388393577,0.1657554833248905,-0.20554984256261238,0.11771229918560244,-0.24440190958708624,0.1594162638780757,-0.20814815643476317,0.1682527889786456,0.011105890901189951,0.16387549610101154,0.005296701106443397,0.04754933954175546
-11.0476462969021,9839026.535135238,0.15376075750357976,-0.11634078912607396,0.18853601568835465,-0.13348336115563206,0.19161498413882302,-0.15050588017797925,0.09724864156352714,-0.1056471414151383,0.1499380183402354,-0.20773999327076234,0.19013758651427784,-0.15757048947394564,0.17050180137281404,-0.2449877721023915,0.22703837459013157,-0.1072789527261758,0.22312670045396285,0.00794924108441976,-1.1259301273404754,0.01150806040539699,0.003698709837453573
-9.788661383995132,2634780.519408842,0.19539098105903122,-0.17836208861573688,0.11606950833302876,-0.22154057121100224,0.10129099958406879,-0.2117093411671587,0.19278708451301052,-0.11428174746725642,0.0942418096866595,-0.2325910138723546,0.18372409300375414,-0.10196756095551002,0.24043683862799323,-0.19024597507336044,0.18207586846014065,-0.20982635762202384,0.036383525210369666,0.00494073029691751,-1.0555225299815363,0.011523995900381124,-0.015386533305504347
-2.0462258391398978,4094916.5857069213,0.15210718819304353,-0.19690260900082898,0.19292611495077652,-0.18456268482857052,0.16332046247864268,-0.1623018993756749,0.1772986862905496,-0.15611080091364724,0.24063436940424404,-0.17834891598618086,0.1517764220481239,-0.17858177473579867,0.2437904902118263,-0.2043520342707411,0.2348561027129702,-0.18859043844106424,0.05736198509455387,0.004351761375788402,-0.16457660098111537,0.005386903901660019,-0.01715937990973986
-2.1404442895455116,18597215.444993436,0.12132658156628745,-0.1752578659584863,0.10109780814002649,-0.1543859162299899,0.10612448022038827,-0.2290880193591302,0.09291549210424797,-0.12776419286041113,0.10511087372094856,-0.14110860308802173,0.1992810837466171,-0.20219714403462485,0.10139018375363665,-0.1765049692385501,0.14103610084700183,-0.09849136298731546,0.2317165756639226,0.008973201668115667,-0.2901405593685419,0.006675092430906726,0.01102936062277864
-5.456241008992944,9108363.388691545,0.22518004975511274,-0.24672361885756253,0.09372350971773215,-0.12018374424578118,0.22031495721422972,-0.16812404720023494,0.135096763963744,-0.15099000128732504,0.10890637241946502,-0.14047479036523802,0.2014779464582641,-0.1770367697086349,0.19063085548478145,-0.21930246369564682,0.2303955221643285,-0.10446550960840376,0.07025286245950185,0.010645959747504482,-0.5594600425127517,0.006274984932522437,-0.015184166800718945
3.779805508479847,8297278.595377269,0.20761136700862173,-0.13156947901603472,0.21855694886157578,-0.1604656482766964,0.13512553161140906,-0.1782469777078664,0.11839032700475566,-0.17010693946306435,0.21009836026253734,-0.11823388671512582,0.21909355828276225,-0.24799945490224223,0.24848082272010774,-0.11154640094632465,0.15601882830582825,-0.2425196842980301,0.21981736104175442,0.0064030480142691455,0.45869079296023985,0.0057793730977222235,0.010412217103392041
-9.959199139182251,10693944.135911822,0.14952289372684532,-0.15145390936539388,0.21422607371871952,-0.19670038840261286,0.14452856644048287,-0.14148219529986897,0.23892117209657038,-0.23631313345120597,0.2273460402948819,-0.16100279273400817,0.15863904438000295,-0.11316252520108946,0.21013937084663958,-0.17085794240472074,0.2107268598535492,-0.23650454370380214,0.18478702780671272,0.0015917123663494817,-1.0107933479947646,0.009149106279546352,-0.008698367451143052
-4.898322826436744,5386221.670175396,0.10649981901374923,-0.2440194520391879,0.2344084650687307,-0.15060778419036713,0.17084037959165715,-0.23887510782013743,0.22223319457723867,-0.23859378046270138,0.1412079361648979,-0.18192967903828344,0.2332837165593921,-0.21647866902567495,0.15227226859746612,-0.21732865694292638,0.09173402423684775,-0.17304380560869284,0.009441785892162213,0.010414568463731975,-0.6738456601305632,0.007833932984563176,0.02615159214095326
