I1,I2,I3,I4,I5,I6,I7,O1,O2
0.1646090534979424,0.0909090909090909,0.923076923076923,0.1333333333333333,0.0,0.0,0.4591999999999999,0.3422352402891186,0.4172928407430599
0.5761316872427984,0.3636363636363636,0.5384615384615384,0.5333333333333333,0.6666666666666667,0.0,0.2564,0.3972282687811147,0.2805781673972031
0.5761316872427984,0.4545454545454545,0.923076923076923,0.1333333333333333,-0.6666666666666667,0.0,0.3112,0.3314334935201442,0.3953767480692966
1.0,0.6363636363636364,0.6153846153846154,0.5333333333333333,0.0,0.0,0.3259999999999999,0.4339922614424915,0.3505009392611146
0.6790123456790124,0.5454545454545454,0.7692307692307692,0.5333333333333333,-0.6666666666666667,0.0,0.0896,0.1820594874325662,0.1323836359841369
0.411522633744856,0.3636363636363636,0.4615384615384615,0.93,0.0,0.0,0.462,0.5004492437480316,0.3854623251930704
0.6790123456790124,0.5454545454545454,0.6153846153846154,0.3333333333333333,0.0,0.0,0.4422,0.5457815112224822,0.4386871216864955
1.0,0.4318181818181818,0.6923076923076924,0.1333333333333333,0.6666666666666667,0.0,0.5107999999999999,0.5411802606126629,0.4898246712586099
0.4938271604938271,0.3636363636363636,0.3076923076923076,0.3333333333333333,0.6666666666666667,0.0,0.2716,0.4621425886457735,0.2690983093299937
0.1646090534979424,0.0,0.1538461538461538,0.3333333333333333,-0.6666666666666667,1.0,0.3464,0.3742555923414509,0.2440513462742642
0.4938271604938271,0.1818181818181818,0.3076923076923076,0.5333333333333333,0.6666666666666667,0.0,0.2934,0.4256546708491945,0.2586620747234398
0.6790123456790124,0.1818181818181818,0.3076923076923076,0.3333333333333333,-0.6666666666666667,1.0,0.3561999999999999,0.4266495358670167,0.2597056981840952
0.2469135802469135,0.2727272727272727,0.6923076923076924,0.5333333333333333,0.6666666666666667,0.0,0.068,0.2512119322262955,0.1396890002087247
0.4938271604938271,0.2727272727272727,0.3076923076923076,0.3333333333333333,-0.6666666666666667,0.0,0.3306,0.4155605220301004,0.2722291797119599
0.1646090534979424,0.0909090909090909,0.3076923076923076,0.5333333333333333,-0.6666666666666667,1.0,0.3066,0.3592511627501733,0.2106553955332916
1.0,0.5454545454545454,0.6153846153846154,0.1333333333333333,0.0,0.0,0.4639999999999999,0.5179856048265855,0.4705176372364851
1.0,0.5454545454545454,0.4615384615384615,0.93,0.6666666666666667,0.0,0.3339999999999999,0.4881545777500234,0.3437173867668545
1.0,0.8181818181818182,0.7692307692307692,0.5333333333333333,-0.6666666666666667,0.0,0.1048,0.1597129540982591,0.1657795867251096
0.2469135802469135,0.2727272727272727,0.6923076923076924,0.3333333333333333,0.6666666666666667,0.0,0.1206,0.3055296959732425,0.1903047380505114
0.5761316872427984,0.3636363636363636,0.8461538461538461,0.93,-0.6666666666666667,0.0,0.3572,0.3313234367257501,0.3609371738676685
0.411522633744856,0.0,0.3076923076923076,0.5333333333333333,0.0,1.0,0.4336,0.4320404608433953,0.4574723439782927
0.6790123456790124,0.4545454545454545,0.923076923076923,0.1333333333333333,-0.6666666666666667,0.0,0.0762,0.1437217427903671,0.1329054477144646
0.6790123456790124,0.75,0.1538461538461538,0.93,-0.6666666666666667,0.0,0.3754,0.4937867573168775,0.2790127322062199
0.411522633744856,0.1818181818181818,0.4615384615384615,0.1333333333333333,-0.6666666666666667,0.0,0.5014000000000001,0.4118795214901871,0.4115529117094552
1.0,0.5454545454545454,0.6153846153846154,0.1333333333333333,0.6666666666666667,0.0,0.3198,0.4333605221054178,0.4209455228553538
0.2469135802469135,0.0909090909090909,0.8461538461538461,0.93,0.0,0.0,0.0708,0.1734781551793028,0.1402108119390524
1.0,0.6363636363636364,0.3846153846153846,0.3333333333333333,0.0,1.0,0.3838,0.5529289946849476,0.3233667292840743
0.5761316872427984,0.3636363636363636,0.3846153846153846,0.1333333333333333,0.6666666666666667,1.0,0.2673999999999999,0.4528772865138079,0.2518785222291797
0.411522633744856,0.2727272727272727,0.2307692307692307,0.93,-0.6666666666666667,1.0,0.3672,0.4603767031935883,0.2810999791275307
0.4938271604938271,0.4545454545454545,0.1538461538461538,0.5333333333333333,0.0,1.0,0.496,0.6833862643288229,0.4079002295971613
0.2469135802469135,0.1818181818181818,0.8461538461538461,0.5333333333333333,-0.6666666666666667,0.0,0.1379999999999999,0.2246334917667901,0.1746503861406804
0.4938271604938271,0.0909090909090909,0.8461538461538461,0.1333333333333333,0.0,0.0,0.2062,0.2010091786532556,0.2174389480275516
